Date,High,Low,Open,Close,Volume,Adj Close
2018-01-10,121000.0,112000.0,116000.0,114000.0,357741.0,113353.1875
2018-01-11,118000.0,112000.0,114500.0,114000.0,194223.0,113353.1875
2018-01-12,120500.0,109000.0,114000.0,118500.0,363991.0,117827.65625
2018-01-15,128500.0,119000.0,119500.0,122000.0,466797.0,121307.796875
2018-01-16,122000.0,118000.0,122000.0,120000.0,183784.0,119319.1484375
2018-01-17,120500.0,112000.0,120500.0,112500.0,226037.0,111861.703125
2018-01-18,115000.0,110500.0,114500.0,111500.0,145401.0,110867.375
2018-01-19,115000.0,111000.0,111500.0,111000.0,109899.0,110370.2109375
2018-01-22,111000.0,107500.0,110500.0,109500.0,111714.0,108878.71875
2018-01-23,113500.0,109000.0,110500.0,111000.0,99852.0,110370.2109375
2018-01-24,116000.0,111500.0,111500.0,115000.0,135157.0,114347.515625
2018-01-25,116000.0,113500.0,116000.0,115000.0,80543.0,114347.515625
2018-01-26,116000.0,111500.0,115000.0,112500.0,113248.0,111861.703125
2018-01-29,113000.0,111000.0,113000.0,112000.0,102780.0,111364.5390625
2018-01-30,117000.0,112000.0,112000.0,115500.0,199075.0,114844.6796875
2018-01-31,117000.0,113000.0,114500.0,115000.0,144616.0,114347.515625
2018-02-01,116500.0,112000.0,115500.0,112000.0,103975.0,111364.5390625
2018-02-02,113500.0,108000.0,112500.0,109000.0,124931.0,108381.5625
2018-02-05,107500.0,101500.0,106000.0,102500.0,135075.0,101918.4375
2018-02-06,103500.0,95900.0,98200.0,101500.0,189357.0,100924.109375
2018-02-07,104000.0,99100.0,104000.0,99200.0,127611.0,98637.1640625
2018-02-08,101500.0,98200.0,99000.0,100000.0,116615.0,99432.625
2018-02-09,102000.0,96500.0,97400.0,100500.0,110042.0,99929.7890625
2018-02-12,103000.0,98700.0,98800.0,103000.0,173351.0,102415.6015625
2018-02-13,116500.0,105500.0,115000.0,107000.0,593574.0,106392.90625
2018-02-14,109500.0,103000.0,107500.0,105000.0,154019.0,104404.2578125
2018-02-19,111000.0,108000.0,109000.0,109500.0,118500.0,108878.71875
2018-02-20,113000.0,108500.0,109000.0,109500.0,108680.0,108878.71875
2018-02-21,114000.0,109000.0,110500.0,113000.0,121214.0,112358.8671875
2018-02-22,113000.0,110500.0,112500.0,111000.0,71123.0,110370.2109375
2018-02-23,113500.0,111500.0,112000.0,113500.0,97859.0,112856.03125
2018-02-26,114000.0,109000.0,113500.0,110000.0,152544.0,109375.8828125
2018-02-27,111500.0,107500.0,110500.0,109000.0,90543.0,108381.5625
2018-02-28,110000.0,107500.0,108000.0,109000.0,72980.0,108381.5625
2018-03-02,108000.0,105500.0,107000.0,106500.0,83506.0,105895.7421875
2018-03-05,107000.0,104000.0,106000.0,104500.0,78837.0,103907.09375
2018-03-06,107000.0,104500.0,106000.0,105000.0,77860.0,104404.2578125
2018-03-07,107500.0,104500.0,105000.0,106000.0,64705.0,105398.578125
2018-03-08,109500.0,106000.0,107000.0,109000.0,76117.0,108381.5625
2018-03-09,110000.0,108000.0,109000.0,109000.0,64150.0,108381.5625
2018-03-12,110000.0,108500.0,110000.0,109500.0,72719.0,108878.71875
2018-03-13,110500.0,107500.0,109500.0,110500.0,76070.0,109873.046875
2018-03-14,113000.0,109000.0,109500.0,113000.0,98613.0,112358.8671875
2018-03-15,113500.0,110500.0,113500.0,112000.0,67977.0,111364.5390625
2018-03-16,113000.0,110500.0,112000.0,110500.0,49876.0,109873.046875
2018-03-19,112000.0,110000.0,111500.0,110500.0,49270.0,109873.046875
2018-03-20,110000.0,106500.0,109500.0,108000.0,60742.0,107387.234375
2018-03-21,110000.0,108000.0,109000.0,109000.0,35565.0,108381.5625
2018-03-22,112500.0,108000.0,109500.0,110500.0,93634.0,109873.046875
2018-03-23,109000.0,105000.0,107000.0,105000.0,89177.0,104404.2578125
2018-03-26,106000.0,102000.0,105000.0,105000.0,60400.0,104404.2578125
2018-03-27,106500.0,104500.0,105500.0,104500.0,81406.0,103907.09375
2018-03-28,105000.0,100000.0,103500.0,102000.0,89430.0,101421.2734375
2018-03-29,104500.0,101500.0,102000.0,104000.0,44056.0,103409.9296875
2018-03-30,106000.0,103000.0,105000.0,105000.0,50924.0,104404.2578125
2018-04-02,106000.0,102500.0,104500.0,103500.0,76457.0,102912.765625
2018-04-03,105500.0,101000.0,101500.0,104000.0,54521.0,103409.9296875
2018-04-04,104500.0,102000.0,104000.0,103000.0,78363.0,102415.6015625
2018-04-05,103500.0,101000.0,103000.0,101500.0,82746.0,100924.109375
